pitch,weather,score_home,score_away,corners_home,corners_away,on_target_home,on_target_away,off_target_home,off_target_away,dang_attacks_home,dang_attacks_away,attacks_home,attacks_away,possession_home,possession_away,target
GOOD,GOOD,0,0,0,0,0,0,3,4,22,27,38,41,49%,51%,True
GOOD,GOOD,1,1,0,0,2,1,3,3,49,41,76,85,44%,56%,False
GOOD,GOOD,2,1,0,0,1,1,1,1,20,15,38,45,47%,53%,False
GOOD,GOOD,0,0,0,0,3,3,3,4,52,55,96,88,54%,46%,False
GOOD,GOOD,1,0,0,0,1,1,1,1,25,23,48,41,57%,43%,True
GOOD,GOOD,0,0,0,0,1,2,5,2,35,42,77,87,47%,53%,False
GOOD,GOOD,1,1,0,0,4,3,6,4,89,60,107,88,52%,48%,False
GOOD,GOOD,1,1,0,0,3,1,2,1,51,21,47,47,52%,48%,True
GOOD,GOOD,0,1,0,0,9,5,13,2,115,44,128,96,65%,35%,False
GOOD,GOOD,4,3,0,0,1,1,4,1,55,31,75,59,62%,38%,False
GOOD,GOOD,0,0,0,0,6,2,8,1,78,32,119,103,63%,37%,True
GOOD,GOOD,0,0,0,0,3,1,4,0,37,14,60,51,64%,36%,False
GOOD,GOOD,1,2,0,0,7,2,2,8,68,52,98,85,52%,48%,False
GOOD,GOOD,2,2,0,0,5,2,1,3,33,22,47,44,52%,48%,False
GOOD,GOOD,0,0,0,0,5,2,7,3,61,28,113,94,57%,43%,False
GOOD,GOOD,0,0,0,0,3,0,4,1,30,8,52,41,59%,41%,False
GOOD,GOOD,1,1,0,0,6,4,7,9,81,78,105,111,52%,48%,False
GOOD,GOOD,1,3,0,0,2,1,3,7,30,53,54,65,50%,50%,True
GOOD,GOOD,2,1,0,0,8,3,6,7,78,106,121,129,50%,50%,True
GOOD,GOOD,4,3,0,0,4,1,4,3,48,47,71,61,55%,45%,False
GOOD,GOOD,2,0,0,0,8,4,5,6,66,72,92,129,48%,52%,False
GOOD,GOOD,2,0,0,0,3,1,2,2,28,32,45,60,48%,52%,True
GOOD,GOOD,0,0,0,0,4,3,2,7,49,47,116,108,54%,46%,False
GOOD,GOOD,1,1,0,0,1,1,0,3,19,20,57,50,55%,45%,False
GOOD,GOOD,0,0,0,0,3,2,5,3,110,78,149,130,53%,47%,False
GOOD,GOOD,0,1,0,0,1,0,4,2,50,39,64,63,51%,49%,True
GOOD,GOOD,0,0,0,0,0,3,1,6,31,45,97,91,45%,55%,False
GOOD,GOOD,0,1,0,0,0,0,0,3,11,23,56,46,49%,51%,True
GOOD,GOOD,0,0,0,0,3,2,7,1,57,73,80,95,45%,55%,False
GOOD,GOOD,1,0,0,0,1,0,3,1,30,32,36,44,44%,56%,False
GOOD,GOOD,0,0,0,5,5,4,1,4,52,80,105,106,48%,52%,True
GOOD,GOOD,1,1,0,1,1,0,0,1,17,27,31,40,45%,55%,True
GOOD,GOOD,0,1,0,0,4,4,2,1,54,40,86,69,60%,40%,True
GOOD,GOOD,0,1,0,0,3,4,2,1,24,26,50,44,57%,43%,True
GOOD,GOOD,0,1,0,0,0,3,0,0,74,46,163,125,59%,41%,True
GOOD,GOOD,0,1,0,0,0,2,0,0,29,27,87,74,51%,49%,False
GOOD,GOOD,0,0,0,5,2,1,5,6,56,67,81,90,45%,55%,True
GOOD,GOOD,0,1,0,1,1,0,2,4,22,38,35,49,35%,65%,False
GOOD,GOOD,1,0,0,0,12,3,11,8,136,83,150,112,58%,42%,True
GOOD,GOOD,4,0,0,0,7,0,5,3,80,41,80,61,56%,44%,False
GOOD,GOOD,1,0,0,0,1,6,2,14,38,63,121,141,44%,56%,True
GOOD,GOOD,1,0,0,0,1,4,1,6,25,38,57,83,48%,52%,False
GOOD,GOOD,0,0,0,0,0,2,7,4,64,50,91,82,53%,47%,True
GOOD,GOOD,0,0,0,0,0,1,4,2,36,21,41,44,51%,49%,False
GOOD,GOOD,0,0,0,0,4,4,3,7,41,38,106,97,49%,51%,True
GOOD,GOOD,1,2,0,0,1,0,1,3,20,15,52,48,56%,44%,True
GOOD,GOOD,1,0,0,0,5,0,3,1,109,51,159,92,62%,38%,False
GOOD,GOOD,4,0,0,0,1,0,2,0,61,24,81,43,59%,41%,False
GOOD,GOOD,0,1,0,0,4,4,6,3,80,46,137,105,62%,38%,True
GOOD,GOOD,1,2,0,0,2,2,2,0,40,17,71,45,59%,41%,False
GOOD,GOOD,0,0,0,0,0,2,2,5,44,46,62,47,61%,39%,True
GOOD,GOOD,0,0,0,0,0,1,1,5,22,32,35,28,55%,45%,False
GOOD,GOOD,1,0,0,0,3,0,4,3,65,54,105,108,44%,56%,True
GOOD,GOOD,2,0,0,0,1,0,3,0,21,19,35,46,40%,60%,True
GOOD,GOOD,2,0,0,0,4,5,2,5,20,37,67,61,54%,46%,True
GOOD,GOOD,2,0,0,0,2,4,0,3,8,17,30,26,60%,40%,False
GOOD,GOOD,1,0,0,0,3,1,3,6,80,72,129,127,53%,47%,True
GOOD,GOOD,1,0,0,0,2,0,2,3,51,24,67,61,62%,38%,True
GOOD,GOOD,2,0,0,0,8,3,11,3,58,33,101,82,59%,41%,True
GOOD,GOOD,2,0,0,0,6,3,5,1,28,13,55,35,59%,41%,False
GOOD,GOOD,1,1,0,0,7,2,12,4,50,24,71,59,53%,47%,False
GOOD,GOOD,1,1,0,0,4,2,5,2,24,14,35,34,52%,48%,False
GOOD,GOOD,0,0,0,0,6,0,7,5,72,46,120,104,60%,40%,True
GOOD,GOOD,0,0,0,0,1,0,2,3,26,25,61,55,57%,43%,True
GOOD,GOOD,0,0,0,0,3,3,8,8,78,77,97,94,47%,53%,False
GOOD,GOOD,1,1,0,0,2,0,4,4,43,36,54,43,52%,48%,True
GOOD,GOOD,0,0,0,0,6,3,7,3,96,52,122,80,59%,41%,True
GOOD,GOOD,1,1,0,0,2,1,3,3,50,28,50,37,63%,37%,False
GOOD,GOOD,0,0,0,0,1,0,3,2,47,33,73,71,56%,44%,False
GOOD,GOOD,1,0,0,0,0,0,2,0,27,12,37,33,62%,38%,False
GOOD,GOOD,0,0,0,0,5,0,5,1,73,37,94,101,57%,43%,True
GOOD,GOOD,2,0,0,0,1,0,2,1,35,20,42,46,61%,39%,False
GOOD,GOOD,1,1,0,0,14,13,8,7,48,39,67,66,55%,45%,True
GOOD,GOOD,1,1,0,0,6,7,2,3,18,20,28,28,47%,53%,True
GOOD,GOOD,0,0,0,0,6,4,18,6,54,30,72,66,60%,40%,True
GOOD,GOOD,1,1,0,0,3,2,7,1,27,13,35,30,63%,37%,False
GOOD,GOOD,1,1,0,6,5,1,7,1,94,31,149,80,70%,30%,True
GOOD,GOOD,1,1,0,5,2,1,2,1,37,23,76,44,69%,31%,True
GOOD,GOOD,0,0,0,0,1,9,2,10,18,79,77,84,35%,65%,False
GOOD,GOOD,0,2,0,0,1,2,1,2,10,29,30,35,37%,63%,False
GOOD,GOOD,0,1,1,0,2,1,4,3,71,49,106,73,65%,35%,False
GOOD,GOOD,1,1,2,0,0,1,2,2,30,23,50,34,63%,37%,True
GOOD,GOOD,4,1,0,0,12,7,11,9,67,71,113,109,51%,49%,True
GOOD,GOOD,6,1,0,0,8,3,7,3,35,31,56,55,55%,45%,False
GOOD,GOOD,0,1,0,0,1,6,4,3,67,41,131,101,51%,49%,True
GOOD,GOOD,0,3,0,0,0,3,2,0,32,18,66,48,50%,50%,False
GOOD,GOOD,1,1,0,0,2,1,6,15,64,72,103,99,49%,51%,False
GOOD,GOOD,2,1,0,0,1,1,2,5,37,34,53,50,54%,46%,True
GOOD,GOOD,0,0,0,0,6,2,5,1,90,60,136,126,57%,43%,True
GOOD,GOOD,0,0,0,0,5,0,1,0,45,27,69,72,54%,46%,True
GOOD,GOOD,0,0,0,0,1,1,4,6,59,57,113,113,58%,42%,True
GOOD,GOOD,2,0,0,0,0,0,2,3,28,25,59,52,61%,39%,False
GOOD,GOOD,1,0,0,0,3,1,3,2,79,45,128,117,54%,46%,True
GOOD,GOOD,1,1,0,0,2,0,2,1,35,19,52,50,56%,44%,False
GOOD,GOOD,3,0,0,0,6,2,4,10,52,59,63,71,55%,45%,False
GOOD,GOOD,3,0,0,0,4,0,3,4,27,31,32,36,55%,45%,True
GOOD,GOOD,0,0,1,2,5,1,9,9,45,39,77,110,43%,57%,False
GOOD,GOOD,1,0,2,2,3,0,5,5,20,9,44,49,43%,57%,False
GOOD,GOOD,1,2,0,0,5,5,8,3,53,58,85,93,59%,41%,False
GOOD,GOOD,2,3,0,0,2,3,3,2,17,22,40,33,56%,44%,False
GOOD,GOOD,0,0,0,0,2,4,9,7,54,46,73,85,53%,47%,False
GOOD,GOOD,0,1,0,0,0,2,3,2,23,22,29,37,54%,46%,True
GOOD,GOOD,0,0,0,0,5,4,7,8,65,53,106,96,51%,49%,True
GOOD,GOOD,0,0,0,0,2,2,3,4,27,29,47,46,51%,49%,True
GOOD,GOOD,0,1,0,0,5,2,13,9,74,51,130,94,59%,41%,True
GOOD,GOOD,1,1,0,0,3,1,5,7,39,29,66,47,54%,46%,True
GOOD,GOOD,0,1,0,0,2,1,2,4,103,51,113,90,61%,39%,True
GOOD,GOOD,1,1,0,0,1,1,1,2,53,30,56,50,59%,41%,True
GOOD,GOOD,1,2,0,0,1,2,4,4,54,53,132,99,53%,47%,False
GOOD,GOOD,0,2,0,0,4,9,9,10,48,56,93,93,53%,47%,True
GOOD,GOOD,0,6,0,0,0,3,7,5,25,26,51,48,60%,40%,True
GOOD,GOOD,0,0,1,0,5,6,6,3,87,62,109,100,47%,53%,True
GOOD,GOOD,1,1,4,0,0,3,3,3,34,34,54,42,43%,57%,True
GOOD,GOOD,0,1,0,0,4,4,10,3,89,69,115,109,48%,52%,False
GOOD,GOOD,1,3,0,0,0,2,5,2,41,35,61,57,41%,59%,True
GOOD,GOOD,0,1,0,0,5,2,4,5,86,80,137,101,51%,49%,True
GOOD,GOOD,0,1,0,0,4,1,3,2,42,42,60,55,43%,57%,True
GOOD,GOOD,2,0,0,0,8,15,7,19,23,67,91,116,42%,58%,True
GOOD,GOOD,3,1,0,0,5,6,3,9,12,27,47,54,37%,63%,True
GOOD,GOOD,0,0,0,0,3,1,12,10,30,34,85,95,50%,50%,False
GOOD,GOOD,2,1,0,0,1,0,7,3,14,15,41,42,53%,47%,False
GOOD,GOOD,1,0,0,0,6,7,6,14,45,78,96,103,47%,53%,True
GOOD,GOOD,1,1,0,0,3,3,3,8,24,39,56,62,48%,52%,False
GOOD,GOOD,2,1,0,0,7,6,10,6,70,76,117,114,48%,52%,False
GOOD,GOOD,2,2,0,0,6,1,8,2,47,25,71,57,55%,45%,False
GOOD,GOOD,0,1,0,0,3,5,7,5,61,43,106,97,53%,47%,False
GOOD,GOOD,0,1,0,0,2,4,6,1,25,27,45,45,62%,38%,True
GOOD,GOOD,1,1,0,1,6,3,3,6,54,52,90,101,47%,53%,False
GOOD,GOOD,3,2,0,1,4,1,0,1,18,24,37,53,41%,59%,False
GOOD,GOOD,1,0,0,0,5,1,16,8,39,44,83,95,49%,51%,False
GOOD,GOOD,1,0,0,0,2,0,8,3,23,20,52,38,52%,48%,False
GOOD,GOOD,0,2,4,0,11,7,4,5,103,85,132,135,46%,54%,False
GOOD,GOOD,1,2,4,0,8,4,2,1,52,49,61,70,48%,52%,True
GOOD,GOOD,1,0,0,2,6,4,9,11,28,44,59,70,41%,59%,True
GOOD,GOOD,1,1,0,2,5,1,4,5,13,24,25,36,39%,61%,True
GOOD,GOOD,0,0,0,0,4,0,5,9,73,45,89,68,61%,39%,True
GOOD,GOOD,1,0,0,0,1,0,4,6,43,23,51,35,61%,39%,False
GOOD,GOOD,0,2,0,0,0,3,5,5,75,86,108,110,48%,52%,False
GOOD,GOOD,0,3,0,0,0,2,2,2,31,49,53,54,47%,53%,True
GOOD,GOOD,4,0,0,0,6,1,9,3,82,39,146,90,64%,36%,False
GOOD,GOOD,6,0,0,0,4,0,4,2,35,18,76,48,64%,36%,False
GOOD,GOOD,0,0,0,0,7,4,10,8,88,71,118,107,56%,44%,True
GOOD,GOOD,2,0,0,0,2,3,3,5,40,30,54,42,62%,38%,True
GOOD,GOOD,1,1,0,0,3,2,5,6,56,61,95,107,45%,55%,True
GOOD,GOOD,3,2,0,0,1,1,3,5,34,32,55,50,48%,52%,False
GOOD,GOOD,0,1,0,0,5,6,8,8,85,48,112,73,58%,42%,True
GOOD,GOOD,0,1,0,0,3,4,3,4,34,22,54,39,57%,43%,False
GOOD,GOOD,4,0,0,0,14,2,5,5,51,45,106,113,50%,50%,False
GOOD,GOOD,9,0,0,0,6,1,4,4,25,22,56,63,50%,50%,False
GOOD,GOOD,1,1,0,0,3,6,7,15,42,51,98,107,40%,60%,True
GOOD,GOOD,1,1,0,0,3,4,3,8,19,21,43,48,37%,63%,False
GOOD,GOOD,3,1,3,0,6,3,4,2,41,36,83,76,56%,44%,False
GOOD,GOOD,4,1,2,0,3,1,0,1,19,20,41,41,58%,42%,False
GOOD,GOOD,1,0,0,4,4,5,8,7,53,41,134,96,48%,52%,False
GOOD,GOOD,1,0,0,6,2,2,6,5,28,19,76,43,49%,51%,False
GOOD,GOOD,0,0,1,0,6,3,5,9,33,34,98,110,46%,54%,True
GOOD,GOOD,1,0,2,0,3,0,1,5,18,11,42,53,50%,50%,False
GOOD,GOOD,1,1,0,2,3,9,3,8,25,78,108,137,48%,52%,False
GOOD,GOOD,2,4,2,3,1,2,1,4,10,38,59,81,43%,57%,False
GOOD,GOOD,0,3,0,3,2,9,3,10,17,56,56,116,41%,59%,True
GOOD,GOOD,0,6,5,2,0,6,0,8,3,40,18,70,36%,64%,False
GOOD,GOOD,0,0,1,7,5,3,5,14,26,68,72,133,35%,65%,True
GOOD,GOOD,1,0,0,3,2,1,2,7,11,30,37,64,32%,68%,True
GOOD,GOOD,1,1,4,0,4,2,10,1,84,43,131,87,67%,33%,True
GOOD,GOOD,1,1,4,0,2,2,3,1,39,26,63,47,64%,36%,False
GOOD,GOOD,2,2,0,0,8,4,6,2,21,37,61,79,48%,52%,False
GOOD,GOOD,3,4,0,0,5,2,2,2,9,21,27,38,49%,51%,False
GOOD,GOOD,1,1,7,0,7,4,5,10,43,37,65,66,61%,39%,True
GOOD,GOOD,1,1,3,0,5,1,3,4,18,19,34,34,62%,38%,False
GOOD,GOOD,1,1,0,1,3,7,15,12,50,41,97,105,45%,55%,True
GOOD,GOOD,2,1,0,1,2,3,7,2,22,15,59,47,47%,53%,True
GOOD,GOOD,0,0,0,0,10,7,3,5,26,34,58,64,51%,49%,True
GOOD,GOOD,1,1,0,0,3,1,2,3,8,14,16,25,48%,52%,True
GOOD,GOOD,0,1,7,0,2,2,9,1,36,25,75,67,65%,35%,True
GOOD,GOOD,0,2,5,1,1,1,2,0,17,13,37,35,65%,35%,True
GOOD,GOOD,0,0,0,0,3,6,5,5,46,33,85,77,54%,46%,True
GOOD,GOOD,1,2,1,0,2,2,4,4,18,16,37,36,52%,48%,False
GOOD,GOOD,1,0,0,0,8,4,10,11,60,55,101,107,61%,39%,True
GOOD,GOOD,2,0,0,0,3,0,7,6,34,17,57,41,69%,31%,False
GOOD,GOOD,0,2,2,0,11,3,15,5,65,21,150,67,60%,40%,True
GOOD,GOOD,2,2,2,1,6,2,7,3,27,10,75,32,59%,41%,True
GOOD,GOOD,0,1,2,1,4,5,12,10,63,95,121,134,46%,54%,True
GOOD,GOOD,1,1,2,4,1,2,3,1,29,22,41,40,53%,47%,True
GOOD,GOOD,0,0,0,0,6,1,15,5,71,45,76,65,60%,40%,True
GOOD,GOOD,0,0,0,0,3,1,8,1,38,25,42,33,57%,43%,False
GOOD,GOOD,0,0,0,0,5,6,5,12,48,62,77,90,48%,52%,False
GOOD,GOOD,1,1,0,0,0,4,2,10,14,37,31,47,45%,55%,True
GOOD,GOOD,0,0,0,0,1,5,9,10,53,71,114,112,59%,41%,False
GOOD,GOOD,0,0,0,0,1,2,4,4,24,27,60,57,62%,38%,False
GOOD,GOOD,2,0,0,0,6,4,4,5,57,70,75,93,54%,46%,False
GOOD,GOOD,2,0,0,0,4,1,2,3,31,26,40,42,64%,36%,True
GOOD,GOOD,0,0,0,0,8,7,7,7,87,52,134,109,51%,49%,True
GOOD,GOOD,1,1,0,0,2,1,2,6,44,29,63,52,49%,51%,True
GOOD,GOOD,1,0,0,0,7,10,5,10,46,83,79,101,42%,58%,True
GOOD,GOOD,2,1,0,0,3,5,1,3,25,35,44,40,42%,58%,False
GOOD,GOOD,0,0,0,0,3,1,5,5,82,55,100,84,57%,43%,True
GOOD,GOOD,2,1,0,0,0,0,3,4,42,21,48,38,59%,41%,False
GOOD,GOOD,0,0,0,0,2,4,3,9,63,70,90,91,47%,53%,False
GOOD,GOOD,0,0,0,0,2,0,3,1,32,28,57,40,54%,46%,True
GOOD,GOOD,0,0,0,0,2,3,3,3,51,73,85,92,46%,54%,False
GOOD,GOOD,0,2,0,0,2,0,1,0,26,36,38,44,40%,60%,False
GOOD,GOOD,2,0,0,0,19,1,19,3,100,19,113,63,69%,31%,False
GOOD,GOOD,5,1,0,0,9,0,12,1,57,8,61,28,68%,32%,False
GOOD,GOOD,0,0,0,0,1,2,2,4,30,41,75,82,56%,44%,True
GOOD,GOOD,1,2,0,0,0,0,2,2,16,17,42,42,57%,43%,False
GOOD,GOOD,1,0,0,0,2,1,3,4,62,51,112,84,60%,40%,True
GOOD,GOOD,2,1,0,0,1,0,1,1,26,27,44,34,64%,36%,False
GOOD,GOOD,1,0,0,0,7,1,3,2,87,81,136,153,5,0,False
GOOD,GOOD,0,0,0,0,4,3,9,6,59,66,75,81,44%,56%,True
GOOD,GOOD,0,0,0,0,4,3,5,4,31,31,41,46,45%,55%,False
GOOD,GOOD,3,0,0,0,4,4,7,5,61,46,91,92,50%,50%,True
GOOD,GOOD,3,1,0,0,4,2,4,2,31,19,35,51,46%,54%,True
GOOD,GOOD,1,0,2,5,4,2,6,4,44,36,81,69,56%,44%,True
GOOD,GOOD,3,0,2,2,1,0,5,1,25,18,36,33,55%,45%,False
GOOD,SUNNY,0,0,0,0,19,8,12,5,92,71,130,120,54%,46%,True
GOOD,SUNNY,1,1,0,0,5,3,4,2,39,41,62,63,53%,47%,True
GOOD,GOOD,1,1,0,0,2,1,0,0,8,12,12,20,52%,48%,False
GOOD,GOOD,1,1,0,0,2,1,0,0,8,12,12,20,52%,48%,True
GOOD,GOOD,0,0,0,0,6,3,3,9,65,68,112,74,59%,41%,False
GOOD,GOOD,1,1,0,0,1,0,2,3,31,35,46,37,57%,43%,True
GOOD,GOOD,2,0,0,0,13,1,13,2,86,59,133,129,55%,45%,False
GOOD,GOOD,7,0,0,0,5,0,6,0,44,33,72,63,52%,48%,False
GOOD,GOOD,0,1,0,0,4,7,5,9,95,61,114,107,59%,41%,True
GOOD,GOOD,1,4,0,0,1,3,2,8,37,35,53,63,50%,50%,True
GOOD,GOOD,0,1,0,0,0,5,2,10,34,38,99,102,55%,45%,False
GOOD,GOOD,0,1,0,0,0,4,2,4,17,19,56,57,54%,46%,False
GOOD,GOOD,0,1,2,2,3,3,4,1,52,50,93,83,57%,43%,False
GOOD,GOOD,0,1,4,0,0,2,3,1,21,27,39,44,54%,46%,True
GOOD,GOOD,1,0,0,0,6,2,5,4,70,33,111,88,62%,38%,True
GOOD,GOOD,2,0,0,0,4,0,4,2,41,9,56,39,62%,38%,False
GOOD,GOOD,0,0,0,5,0,0,4,22,14,88,59,134,31%,69%,False
GOOD,GOOD,0,0,0,4,0,0,3,9,5,42,31,72,32%,68%,False
GOOD,GOOD,1,0,3,4,5,5,9,5,71,80,114,120,45%,55%,True
GOOD,GOOD,1,1,1,7,1,2,6,0,33,19,47,35,51%,49%,True
GOOD,GOOD,1,0,0,2,5,3,13,0,91,52,123,122,1,1,True
GOOD,GOOD,1,2,0,0,5,6,8,9,89,90,131,112,48%,52%,False
GOOD,GOOD,2,2,0,0,2,4,2,4,47,53,58,68,44%,56%,True
GOOD,GOOD,4,0,0,0,12,5,6,2,65,33,89,55,67%,33%,True
GOOD,GOOD,6,1,0,0,8,3,2,1,33,20,50,41,58%,42%,False
GOOD,GOOD,0,0,0,0,1,0,2,4,88,58,99,97,53%,47%,False
GOOD,GOOD,1,0,0,0,0,0,1,3,46,28,39,42,57%,43%,True
GOOD,GOOD,1,0,0,0,3,4,7,1,23,32,87,85,52%,48%,True
GOOD,GOOD,2,0,0,0,2,3,4,0,14,17,44,46,57%,43%,False
GOOD,GOOD,0,0,0,0,11,2,12,8,89,44,133,119,61%,39%,False
GOOD,GOOD,1,1,0,0,5,1,5,5,47,23,76,62,65%,35%,True
GOOD,GOOD,1,0,0,4,5,7,5,18,47,87,79,139,28%,72%,True
GOOD,GOOD,1,2,0,1,1,1,2,10,18,41,37,65,24%,76%,False
GOOD,GOOD,3,0,0,0,7,8,8,6,49,55,68,76,56%,44%,True
GOOD,GOOD,3,3,0,0,5,3,7,4,33,20,37,34,64%,36%,False
GOOD,GOOD,0,2,1,0,4,10,6,8,44,53,94,102,49%,51%,False
GOOD,GOOD,0,3,2,0,3,6,3,3,15,22,45,58,48%,52%,False
GOOD,GOOD,1,1,0,0,6,7,6,6,98,90,125,139,49%,51%,True
GOOD,GOOD,1,2,0,0,5,4,3,2,49,51,64,78,47%,53%,True
GOOD,GOOD,1,0,0,0,8,5,4,6,61,77,186,171,43%,57%,False
GOOD,GOOD,2,1,0,0,4,2,3,2,27,31,103,90,51%,49%,False
GOOD,GOOD,0,0,0,0,3,2,7,12,28,48,113,134,43%,57%,False
GOOD,GOOD,0,1,3,0,0,1,3,8,2,29,49,60,38%,62%,False
GOOD,GOOD,1,0,0,0,5,0,9,4,43,35,96,91,53%,47%,True
GOOD,GOOD,2,0,3,0,3,0,4,2,19,17,46,52,53%,47%,False
GOOD,GOOD,2,0,3,1,6,2,13,3,48,32,125,104,64%,36%,False
GOOD,GOOD,2,0,2,0,2,0,8,0,30,12,73,41,69%,31%,True
GOOD,GOOD,1,0,0,0,6,4,6,11,46,45,100,98,52%,48%,True
GOOD,GOOD,3,4,0,0,2,0,5,9,28,21,47,42,54%,46%,False
GOOD,GOOD,3,0,0,0,10,2,2,4,50,40,80,70,50%,50%,False
GOOD,GOOD,3,0,0,0,6,1,1,1,29,16,44,31,55%,45%,True
GOOD,GOOD,0,0,0,0,8,4,6,6,59,60,89,75,56%,44%,True
GOOD,GOOD,2,0,0,0,2,2,2,5,31,37,53,39,54%,46%,False
GOOD,GOOD,1,0,0,0,5,1,13,1,78,24,133,101,56%,44%,True
GOOD,GOOD,3,1,0,0,1,0,7,0,35,13,61,59,54%,46%,False
GOOD,GOOD,0,0,0,0,2,9,0,21,37,124,85,138,34%,66%,True
GOOD,GOOD,0,1,0,0,1,2,0,13,17,64,50,71,38%,62%,True
GOOD,GOOD,0,0,0,0,7,4,8,3,81,59,99,86,48%,52%,True
GOOD,GOOD,1,1,0,0,4,3,3,0,43,26,42,47,49%,51%,False
GOOD,GOOD,0,1,4,0,2,4,3,4,82,72,114,107,51%,49%,True
GOOD,GOOD,1,3,3,0,0,2,3,2,34,34,50,40,49%,51%,True
GOOD,GOOD,3,0,0,0,11,2,9,2,77,51,85,72,60%,40%,True
GOOD,GOOD,5,0,0,0,4,2,5,0,36,19,43,37,60%,40%,False
GOOD,GOOD,2,1,0,0,8,4,12,5,77,65,104,101,46%,54%,False
GOOD,GOOD,3,1,0,0,5,2,4,3,40,33,52,46,49%,51%,False
GOOD,GOOD,0,0,0,0,3,0,8,0,81,19,131,81,70%,30%,False
GOOD,GOOD,2,0,0,0,0,0,4,0,31,12,55,34,66%,34%,False
GOOD,GOOD,0,0,0,0,1,10,8,10,59,70,90,84,47%,53%,False
GOOD,GOOD,0,2,0,0,0,7,4,5,23,39,40,38,46%,54%,True
GOOD,GOOD,4,0,0,0,16,1,14,2,105,30,98,56,66%,34%,False
GOOD,GOOD,10,0,0,0,8,1,6,1,52,22,40,30,63%,37%,False
GOOD,GOOD,2,0,0,0,3,1,11,5,63,85,122,121,47%,53%,True
GOOD,GOOD,2,0,2,0,3,0,3,3,29,31,66,48,46%,54%,True
GOOD,GOOD,0,0,0,0,1,9,1,9,40,65,131,132,44%,56%,True
GOOD,GOOD,0,1,0,0,0,6,1,6,12,37,60,65,47%,53%,True
GOOD,GOOD,2,0,3,0,4,7,8,2,74,59,97,97,49%,51%,False
GOOD,GOOD,3,3,3,0,3,1,5,2,41,21,50,49,52%,48%,True
GOOD,GOOD,0,1,0,0,0,2,0,2,34,13,84,64,56%,44%,False
GOOD,GOOD,0,2,0,0,0,1,0,2,11,11,38,39,55%,45%,False
GOOD,GOOD,1,2,0,2,7,5,11,5,111,79,121,111,57%,43%,True
GOOD,GOOD,1,2,0,1,3,4,4,3,51,38,60,51,59%,41%,True
GOOD,GOOD,0,0,0,0,8,7,6,10,73,74,121,123,50%,50%,True
GOOD,GOOD,1,1,0,0,3,2,5,5,33,42,52,59,47%,53%,True
GOOD,GOOD,1,0,0,0,3,0,6,6,67,59,103,99,55%,45%,False
GOOD,GOOD,2,0,0,0,1,0,3,1,37,23,45,47,58%,42%,True
GOOD,GOOD,0,3,0,0,2,9,6,7,108,107,168,174,0,6,True
GOOD,GOOD,4,1,0,0,8,3,4,6,47,47,104,110,41%,59%,True
GOOD,GOOD,5,2,0,0,5,2,0,3,19,32,45,55,38%,62%,True
GOOD,GOOD,1,0,0,0,2,4,10,5,41,47,80,95,44%,56%,True
GOOD,GOOD,1,2,0,0,2,1,6,2,24,20,44,49,50%,50%,False
GOOD,GOOD,0,0,0,0,6,8,8,23,29,74,72,100,46%,54%,True
GOOD,GOOD,0,0,0,0,4,6,3,11,13,30,48,48,53%,47%,False
GOOD,GOOD,0,0,2,2,9,4,4,12,40,64,120,141,44%,56%,False
GOOD,GOOD,3,0,0,4,3,1,3,2,21,27,72,68,51%,49%,False
GOOD,GOOD,2,0,0,0,7,1,5,7,32,40,81,86,50%,50%,False
GOOD,GOOD,3,0,0,0,6,1,3,2,20,12,49,41,58%,42%,False
GOOD,GOOD,0,2,0,2,1,6,3,5,29,33,60,75,34%,66%,False
GOOD,GOOD,0,3,0,4,0,2,2,2,13,24,29,45,32%,68%,True
GOOD,GOOD,0,1,0,2,5,3,10,2,73,48,91,73,0,1,False
GOOD,GOOD,0,1,0,2,5,2,3,3,48,36,79,83,54%,46%,False
GOOD,GOOD,2,1,0,0,0,1,2,2,25,16,41,40,54%,46%,False
GOOD,GOOD,0,0,0,0,6,2,7,6,62,72,95,106,46%,54%,False
GOOD,GOOD,1,2,0,0,2,0,3,3,30,38,45,60,46%,54%,False
GOOD,GOOD,3,2,0,0,7,3,7,11,41,38,81,93,45%,55%,True
GOOD,GOOD,4,3,0,0,6,2,3,6,17,19,38,48,39%,61%,True
GOOD,GOOD,1,0,0,0,3,1,2,7,31,58,101,100,55%,45%,True
GOOD,GOOD,2,0,0,0,1,1,1,4,15,27,55,45,61%,39%,True
GOOD,GOOD,0,0,0,0,1,6,6,9,36,90,89,106,44%,56%,True
GOOD,GOOD,0,3,0,0,0,2,1,5,15,41,41,45,47%,53%,False
GOOD,GOOD,0,1,0,0,1,2,3,8,64,62,102,101,48%,52%,False
GOOD,GOOD,0,1,0,0,1,1,2,5,26,36,57,57,50%,50%,True
GOOD,GOOD,1,1,2,0,6,4,3,5,53,54,78,71,51%,49%,True
GOOD,GOOD,1,1,6,0,3,1,1,1,27,24,40,36,50%,50%,True
GOOD,GOOD,1,0,0,0,3,9,8,3,64,86,100,146,47%,53%,True
GOOD,GOOD,1,0,0,0,1,5,4,1,30,40,56,77,52%,48%,False
GOOD,GOOD,1,1,0,0,4,3,4,3,49,46,85,83,53%,47%,True
GOOD,GOOD,2,1,0,0,2,2,1,1,23,20,39,37,61%,39%,True
